#
#   VizieR Astronomical Server vizier.cds.unistra.fr
#    Date: 2025-04-10T06:08:15 [V7.4.6]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	service_protocol=ASU	  IVOID of the protocol through which the data was retrieved
#INFO	request_date=2025-04-10T06:08:15	  Query execution date
#INFO	request=https://vizier.cds.unistra.fr/viz-bin/asu-tsv?-oc.form=dec&-out.max=unlimited&-out.all=2&-out.add=_Glon,_Glat&-out.add=_RAJ,_DEJ&-sort=_r&-c.eq=J2000&-c.r=  2&-c.u=arcmin&-c.geom=r&-source=VIII/81B/sumss212&-order=I&-out=RAJ2000&-out=e_RAJ2000&-out=DEJ2000&DEJ2000=&gt;-30 & &lt;0&-out=e_DEJ2000&-out=Sp&-out=e_Sp&-out=St&-out=e_St&-out=MajAxis&-out=MinAxis&-out=PA&-out=dMajAxis&-out=dMinAxis&-out=dPA&-out=Mosaic&-out=Nm&-out=Xpos&-out=Ypos&-out.all=2&	  Full request URL (POST)
#INFO	contact=cds-question@unistra.fr	  Email or URL to contact publisher
#INFO	server_software=7.4.6	  Software version
#INFO	publisher=CDS	  Data centre that produced the VOTable

#RESOURCE=yCat_8081
#Name: VIII/81B
#Title: Sydney University Molonglo Sky Survey (SUMSS V2.1) (Mauch+ 2008)
#INFO	ivoid=ivo://cds.vizier/viii/81b	    IVOID of underlying data collection
#INFO	creator=Mauch T.	    First author or institution
#INFO	cites=bibcode:2003MNRAS.342.1117M	    Article or Data origin sources
#INFO	original_date=2003	    Year of the article publication
#INFO	reference_url=https://cdsarc.cds.unistra.fr/viz-bin/cat/VIII/81B	    Dataset landing page
#INFO	publication_date=2013-07-10	    Date of first publication in the data centre
#INFO	rights_uri=https://cds.unistra.fr/vizier-org/licences_vizier.html	    Licence URI
#Coosys	G:	galactic
#Table	VIII_81B_sumss212:
#Name: VIII/81B/sumss212
#Title: The SUMSS Catalog, Version 2.1r (Feb-16-2012)
#Column	_Glon	(F11.7)	Galactic longitude (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.galactic.lon]
#Column	_Glat	(F11.7)	Galactic latitude (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.galactic.lat]
#Column	_RAJ2000	(F11.7)	Right ascension (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.ra]
#Column	_DEJ2000	(F11.7)	Declination (FK5, Equinox=J2000.0) (computed by VizieR, not part of the original data. The format may include more digits than the original data because of internal accuracy requirements in VizieR and across other CDS services)	[ucd=pos.eq.dec]
#Column	RAJ2000	(A11)	Right Ascension J2000	[ucd=pos.eq.ra;meta.main]
#Column	e_RAJ2000	(F4.1)	The uncertainty in Right Ascension (1)	[ucd=stat.error;pos.eq.ra]
#Column	DEJ2000	(A12)	Declination J2000	[ucd=pos.eq.dec;meta.main]
#Column	e_DEJ2000	(F4.1)	The uncertainty Declination	[ucd=stat.error;pos.eq.dec]
#Column	Sp	(F7.1)	Peak brightness at 843MHz (in mJy.beam-1)	[ucd=phot.flux.density;em.radio.750-1500MHz]
#Column	e_Sp	(F6.1)	Uncertainty on Sp	[ucd=stat.error;src.spType]
#Column	St	(F8.1)	Total flux density at 843MHz	[ucd=phot.flux.density;em.radio.750-1500MHz]
#Column	e_St	(F6.1)	Uncertainty on St	[ucd=stat.error]
#Column	MajAxis	(F6.1)	Fitted major axis	[ucd=phys.angSize;meta.modelled]
#Column	MinAxis	(F5.1)	Fitted minor axis	[ucd=phys.angSize;meta.modelled]
#Column	PA	(F5.1)	Fitted major axis position angle (N to E)	[ucd=pos.posAng;meta.modelled]
#Column	dMajAxis	(F6.1)	Fitted major axis after deconvolution (2)	[ucd=phys.angSize;meta.modelled]
#Column	dMinAxis	(F5.1)	Fitted minor axis after deconvolution (2)	[ucd=phys.angSize;meta.modelled]
#Column	dPA	(F5.1)	? Fitted major axis position angle	[ucd=pos.posAng;meta.modelled]
#Column	Mosaic	(A8)	Mosaic in which the source appears ({\fg{blue3}the link gives an access to the {\bf FITS} image}) (3)	[ucd=obs.image]
#Column	Nm	(I1)	Number of mosaics with the source (4)	[ucd=meta.number]
#Column	Xpos	(F6.1)	Position of the source on quoted mosaic (4)	[ucd=pos.cartesian.x;instr.det]
#Column	Ypos	(F6.1)	Position of the source on quoted mosaic (4)	[ucd=pos.cartesian.y;instr.det]
_Glon	_Glat	_RAJ2000	_DEJ2000	RAJ2000	e_RAJ2000	DEJ2000	e_DEJ2000	Sp	e_Sp	St	e_St	MajAxis	MinAxis	PA	dMajAxis	dMinAxis	dPA	Mosaic	Nm	Xpos	Ypos
351.3027446	+10.6160783	250.7128750	-29.8083889	16 42 51.09	 1.9	-29 48 30.20	 2.2	   71.3	   3.0	    71.3	   3.0	  95.9	 70.2	159.5	   0.0	  0.0	     	J1648M28	1	1070.5	  53.3
351.6432004	+10.8683362	250.7371250	-29.3899722	16 42 56.91	 1.8	-29 23 23.90	 2.3	   77.8	   3.4	    77.9	   3.4	  95.9	 62.9	164.7	   0.0	  0.0	     	J1648M28	1	1065.1	 117.6
351.3488527	+10.5983711	250.7620417	-29.7850000	16 43 02.89	 7.2	-29 47 06.00	 4.6	   12.5	   2.0	    14.9	   2.4	  95.9	 54.3	102.4	   0.0	  0.0	     	J1648M28	1	1056.6	  56.9
351.3769754	+10.5600196	250.8163750	-29.7883889	16 43 15.93	 4.6	-29 47 18.20	 5.4	   21.9	   2.3	    23.4	   2.5	  95.9	 74.3	156.1	   0.0	  0.0	     	J1648M28	1	1041.2	  56.5
351.4288734	+10.4829290	250.9222500	-29.7986111	16 43 41.34	 7.4	-29 47 55.00	 9.4	   12.0	   2.3	    12.0	   2.3	  95.9	 68.4	 20.3	   0.0	  0.0	     	J1648M28	1	1011.1	  55.1
351.5267753	+10.5544331	250.9299583	-29.6788889	16 43 43.19	 4.4	-29 40 44.00	 5.1	   25.1	   2.5	    25.1	   2.5	  95.9	 74.7	 25.5	   0.0	  0.0	     	J1648M28	1	1009.2	  73.5
352.3600845	+10.9872203	251.1469583	-28.7724722	16 44 35.27	 6.3	-28 46 20.90	 4.6	   29.8	   4.0	    40.7	   5.4	  95.9	 63.2	105.4	   0.0	  0.0	     	J1648M28	1	 949.7	 212.9
352.5587423	+11.1260105	251.1662917	-28.5337500	16 44 39.91	 8.2	-28 32 01.50	 8.1	   23.8	   3.7	    37.9	   5.9	  95.9	 85.9	129.4	   0.0	  0.0	     	J1648M28	1	 944.7	 249.6
351.9429018	+10.5500840	251.2340000	-29.3668333	16 44 56.16	 3.4	-29 22 00.60	 4.3	   43.1	   3.7	    43.1	   3.7	  95.9	 69.1	 20.7	   0.0	  0.0	     	J1648M28	1	 923.5	 121.7
351.9986314	+10.5875713	251.2408750	-29.3007222	16 44 57.81	 7.0	-29 18 02.60	 3.6	   17.7	   3.1	    17.7	   3.1	  95.9	 45.0	 91.1	   0.0	  0.0	     	J1648M28	1	 921.7	 131.9
352.5514970	+11.0332638	251.2426667	-28.5981944	16 44 58.24	13.6	-28 35 53.50	11.5	   14.1	   3.6	    24.6	   6.2	  95.9	 79.8	101.4	   0.0	  0.0	     	J1648M28	1	 922.6	 239.8
351.7740290	+10.3864061	251.2573750	-29.5991111	16 45 01.77	 6.4	-29 35 56.80	 6.5	   23.5	   2.9	    32.3	   4.0	  95.9	 84.4	 39.9	   0.0	  0.0	     	J1648M28	1	 916.3	  86.0
352.7985305	+11.1646802	251.3022500	-28.3274722	16 45 12.54	 2.9	-28 19 38.90	 5.5	   22.2	   3.0	    22.2	   3.0	  95.9	 45.0	  0.3	   0.0	  0.0	     	J1648M28	1	 906.0	 281.4
352.3383150	+10.7821663	251.3120833	-28.9193889	16 45 14.90	 2.7	-28 55 09.80	 2.0	   51.8	   3.3	    51.8	   3.3	  95.9	 45.0	 88.3	   0.0	  0.0	     	J1648M28	1	 902.1	 190.5
352.5927747	+10.9858269	251.3137083	-28.5970278	16 45 15.29	 2.1	-28 35 49.30	 3.2	   46.8	   3.3	    46.8	   3.3	  95.9	 49.2	  6.8	   0.0	  0.0	     	J1648M28	1	 902.2	 240.0
351.8056093	+10.3262648	251.3334583	-29.6134722	16 45 20.03	 1.9	-29 36 48.50	 2.1	   99.8	   4.0	    99.8	   4.0	  95.9	 72.3	152.7	   0.0	  0.0	     	J1648M28	1	 894.6	  83.9
352.5941634	+10.9478448	251.3481250	-28.6200833	16 45 23.55	17.0	-28 37 12.30	14.8	   10.8	   3.5	    18.4	   5.9	  95.9	 79.9	108.8	   0.0	  0.0	     	J1648M28	1	 892.3	 236.5
351.9656806	+10.3368702	251.4392083	-29.4852222	16 45 45.41	10.8	-29 29 06.80	11.5	   12.4	   2.7	    15.3	   3.4	  95.9	 82.1	 33.3	   0.0	  0.0	     	J1648M28	1	 864.8	 103.7
352.6016815	+10.8471484	251.4421667	-28.6782500	16 45 46.12	 9.3	-28 40 41.70	 6.2	   16.6	   3.2	    22.7	   4.4	  95.9	 61.7	 84.3	   0.0	  0.0	     	J1648M28	1	 865.2	 227.6
352.9445213	+11.1026496	251.4598333	-28.2559722	16 45 50.36	 3.1	-28 15 21.50	 4.0	   47.4	   3.9	    47.4	   3.9	  95.9	 66.9	161.6	   0.0	  0.0	     	J1648M28	1	 860.7	 292.5
351.9883522	+10.3257257	251.4653750	-29.4750833	16 45 51.69	 4.2	-29 28 30.30	 3.9	   30.0	   2.7	    41.8	   3.8	 100.3	 67.0	 54.9	   0.0	  0.0	     	J1648M28	1	 857.3	 105.2
352.3159192	+10.5855455	251.4697500	-29.0612500	16 45 52.74	 4.5	-29 03 40.50	 2.6	   22.1	   2.5	    22.1	   2.5	  95.9	 45.0	 89.3	   0.0	  0.0	     	J1648M28	1	 856.7	 168.8
351.6943074	+10.0597631	251.4899583	-29.8675556	16 45 57.59	 1.9	-29 52 03.20	 2.8	   40.0	   2.3	    44.4	   2.6	 103.9	 49.8	  7.2	   0.0	  0.0	     	J1648M28	1	 849.7	  45.0
352.5589597	+10.5712182	251.6554583	-28.8855000	16 46 37.31	 2.5	-28 53 07.80	 3.2	   48.1	   3.1	    48.1	   3.1	  95.9	 65.5	162.5	   0.0	  0.0	     	J1648M28	1	 803.7	 195.9
353.1356471	+10.9508050	251.7279583	-28.2065278	16 46 54.71	 7.7	-28 12 23.50	 8.7	   16.9	   3.3	    16.9	   3.3	  95.9	 64.1	143.9	   0.0	  0.0	     	J1648M28	1	 783.5	 300.2
353.0414208	+10.8673389	251.7352083	-28.3309722	16 46 56.45	 3.6	-28 19 51.50	 2.3	   34.9	   3.0	    34.9	   3.0	  95.9	 45.1	 85.6	   0.0	  0.0	     	J1648M28	1	 781.3	 281.1
352.2385067	+10.2059247	251.7509167	-29.3607222	16 47 00.22	 2.9	-29 21 38.60	 5.6	   15.6	   2.2	    15.6	   2.2	  95.9	 45.0	  0.4	   0.0	  0.0	     	J1648M28	1	 776.0	 122.9
353.2527645	+11.0068614	251.7608333	-28.0819444	16 47 02.60	11.6	-28 04 55.00	11.4	   15.6	   3.4	    24.5	   5.4	  95.9	 84.7	128.8	   0.0	  0.0	     	J1648M28	1	 774.1	 319.4
353.2323638	+10.9189089	251.8239583	-28.1529167	16 47 17.75	13.3	-28 09 10.50	16.1	   10.0	   3.2	    10.0	   3.2	  95.9	 72.2	 22.9	   0.0	  0.0	     	J1648M28	1	 755.8	 308.5
353.3770117	+10.9932120	251.8598750	-27.9958056	16 47 26.37	16.1	-27 59 44.90	13.5	   11.1	   3.3	    19.5	   5.9	  95.9	 79.6	 83.1	   0.0	  0.0	     	J1648M28	1	 745.5	 332.6
352.3370320	+10.1532393	251.8680833	-29.3189167	16 47 28.34	 4.9	-29 19 08.10	 3.7	   20.2	   2.4	    22.1	   2.6	  95.9	 53.2	 65.0	   0.0	  0.0	     	J1648M28	1	 742.6	 129.4
352.3132028	+10.1216978	251.8791250	-29.3570278	16 47 30.99	 2.1	-29 21 25.30	 3.8	   26.4	   2.2	    29.4	   2.5	 106.5	 45.3	  1.6	   0.0	  0.0	     	J1648M28	1	 739.5	 123.5
353.4309707	+11.0084395	251.8842083	-27.9450556	16 47 32.21	 9.6	-27 56 42.20	 7.6	   11.8	   3.0	    11.8	   3.0	  95.9	 51.0	 57.8	   0.0	  0.0	     	J1648M28	1	 738.5	 340.4
353.2876609	+10.8459324	251.9270417	-28.1566667	16 47 42.49	11.7	-28 09 24.00	 9.5	   13.1	   3.2	    18.6	   4.5	  95.9	 68.6	114.7	   0.0	  0.0	     	J1648M28	1	 726.1	 307.9
352.4897052	+10.1373552	251.9909583	-29.2123889	16 47 57.83	 1.5	-29 12 44.60	 1.8	  181.6	   5.8	   181.6	   5.8	  95.9	 45.1	179.1	   0.0	  0.0	     	J1648M28	1	 707.6	 145.7
352.9985372	+10.4967159	252.0323750	-28.5972222	16 48 07.77	 3.9	-28 35 50.00	 2.5	   26.5	   2.4	    28.2	   2.6	  95.9	 47.9	 91.2	   0.0	  0.0	     	J1648M28	1	 695.7	 240.2
353.6946424	+10.8998729	252.1636667	-27.8117222	16 48 39.28	 6.7	-27 48 42.20	 7.4	   25.4	   3.5	    36.2	   5.0	  97.4	 81.6	 29.0	   0.0	  0.0	     	J1648M28	1	 657.6	 360.9
353.4889614	+10.6817994	252.2127083	-28.1058333	16 48 51.05	 1.8	-28 06 21.00	 2.2	  101.8	   4.3	   112.5	   4.8	  96.5	 59.9	166.0	   0.0	  0.0	     	J1648M28	1	 643.6	 315.7
353.5332494	+10.7010421	252.2266250	-28.0598611	16 48 54.39	 2.1	-28 03 35.50	 1.9	   87.4	   3.9	   101.2	   4.6	  95.9	 54.5	109.2	   0.0	  0.0	     	J1648M28	1	 639.6	 322.8
353.0023996	+10.2138167	252.2859583	-28.7720278	16 49 08.63	 2.6	-28 46 19.30	 3.0	   48.8	   2.8	    48.8	   2.8	  95.9	 73.0	156.4	   0.0	  0.0	     	J1648M28	1	 623.0	 213.3
353.2009999	+10.3513291	252.3035833	-28.5335833	16 49 12.86	 5.4	-28 32 00.90	 4.3	   16.1	   2.2	    16.1	   2.2	  95.9	 50.3	 59.4	   0.0	  0.0	     	J1648M28	1	 617.7	 250.0
353.4275845	+10.4922870	252.3374167	-28.2715833	16 49 20.98	 5.5	-28 16 17.70	 3.2	   18.1	   2.5	    18.1	   2.5	  95.9	 45.7	101.5	   0.0	  0.0	     	J1648M28	1	 607.7	 290.2
352.9242571	+10.0726830	252.3563333	-28.9204722	16 49 25.52	 2.4	-28 55 13.70	 3.0	   47.2	   2.7	    47.2	   2.7	  95.9	 66.8	 18.5	   0.0	  0.0	     	J1648M28	1	 602.9	 190.5
353.1180674	+10.1372404	252.4354167	-28.7313333	16 49 44.50	 4.4	-28 43 52.80	 3.1	   22.4	   2.3	    25.2	   2.6	  95.9	 52.7	107.7	   0.0	  0.0	     	J1648M28	1	 580.0	 219.5
353.7036895	+10.5966321	252.4376250	-27.9945278	16 49 45.03	 2.5	-27 59 40.30	 4.4	   24.9	   2.7	    24.9	   2.7	  95.9	 45.5	177.7	   0.0	  0.0	     	J1648M28	1	 578.5	 332.7
353.0967503	+10.0861840	252.4658333	-28.7796667	16 49 51.80	 1.5	-28 46 46.80	 1.7	  204.7	   6.5	   204.7	   6.5	  95.9	 45.7	101.1	   0.0	  0.0	     	J1648M28	1	 571.4	 212.1
353.5077399	+10.4031384	252.4723750	-28.2658611	16 49 53.37	 2.6	-28 15 57.10	 5.2	   21.9	   2.4	    26.5	   2.9	 113.7	 48.2	174.2	   0.0	  0.0	     	J1648M28	1	 568.8	 291.0
353.8456105	+10.5103026	252.6125833	-27.9393889	16 50 27.02	 1.7	-27 56 21.80	 2.0	  144.1	   5.3	   147.3	   5.4	  95.9	 69.4	147.7	   0.0	  0.0	     	J1648M28	1	 527.9	 341.1
354.3882975	+10.9295382	252.6170417	-27.2611111	16 50 28.09	15.7	-27 15 40.00	13.3	   11.9	   3.6	    19.6	   5.9	  95.9	 77.5	108.7	   0.0	  0.0	     	J1648M28	1	 525.5	 445.3
354.3261255	+10.8736662	252.6235417	-27.3436667	16 50 29.65	13.8	-27 20 37.20	10.3	   12.6	   3.4	    19.8	   5.3	  95.9	 70.7	 91.1	   0.0	  0.0	     	J1648M28	1	 523.7	 432.6
354.4460546	+10.9660015	252.6245833	-27.1940278	16 50 29.90	19.3	-27 11 38.50	19.0	   10.1	   3.5	    17.4	   6.0	  95.9	 91.1	126.0	   0.0	  0.0	     	J1648M28	1	 523.2	 455.6
354.3362877	+10.8549831	252.6470000	-27.3474722	16 50 35.28	13.9	-27 20 50.90	11.9	   13.1	   3.5	    21.7	   5.7	  95.9	 78.1	108.9	   0.0	  0.0	     	J1648M28	1	 516.9	 432.0
353.9366975	+10.5228413	252.6646250	-27.8615278	16 50 39.51	 9.2	-27 51 41.50	10.1	   13.4	   3.2	    13.4	   3.2	  95.9	 62.0	 38.5	   0.0	  0.0	     	J1648M28	1	 512.7	 353.0
354.0354989	+10.5752049	252.6866667	-27.7529167	16 50 44.80	13.7	-27 45 10.50	11.8	   12.8	   3.4	    20.4	   5.4	  95.9	 76.5	113.2	   0.0	  0.0	     	J1648M28	1	 506.1	 369.7
353.8819353	+10.4368309	252.7028333	-27.9572222	16 50 48.68	 5.7	-27 57 26.00	 3.2	   18.4	   2.6	    18.4	   2.6	  95.9	 45.3	 97.1	   0.0	  0.0	     	J1648M28	1	 501.8	 338.3
353.7153736	+10.2740761	252.7315000	-28.1867778	16 50 55.56	 2.3	-28 11 12.40	 3.1	   44.9	   2.9	    44.9	   2.9	  95.9	 58.3	 12.5	   0.0	  0.0	     	J1648M28	1	 494.0	 303.0
353.8278333	+10.3588051	252.7344583	-28.0474444	16 50 56.27	 1.8	-28 02 50.80	 2.8	   43.8	   2.8	    43.8	   2.8	  95.9	 45.0	179.7	   0.0	  0.0	     	J1648M28	1	 492.9	 324.4
353.7944045	+10.3308057	252.7360833	-28.0906111	16 50 56.66	 1.6	-28 05 26.20	 2.1	   72.8	   3.2	    72.9	   3.2	  95.9	 45.0	179.7	   0.0	  0.0	     	J1648M28	1	 492.5	 317.8
354.5045489	+10.8575132	252.7602917	-27.2164167	16 51 02.47	 2.5	-27 12 59.10	 3.6	   44.0	   3.4	    44.2	   3.5	  95.9	 55.7	 10.8	   0.0	  0.0	     	J1648M28	1	 483.7	 452.1
354.2471300	+10.6503686	252.7662500	-27.5432778	16 51 03.90	 2.2	-27 32 35.80	 5.5	   28.2	   2.9	    41.9	   4.3	 142.0	 45.3	177.9	   0.0	  0.0	     	J1648M28	1	 482.7	 401.8
354.8129339	+11.0550301	252.7971667	-26.8564167	16 51 11.32	16.2	-26 51 23.10	15.3	   11.4	   3.7	    16.8	   5.4	  95.9	 77.9	126.5	   0.0	  0.0	     	J1648M28	1	 472.3	 507.3
353.5705238	+10.0374000	252.8410000	-28.4457222	16 51 21.84	 4.7	-28 26 44.60	 6.3	   19.5	   2.5	    22.3	   2.9	  95.9	 65.5	 17.3	   0.0	  0.0	     	J1648M28	1	 463.0	 263.1
354.3391235	+10.6200700	252.8563333	-27.4912222	16 51 25.52	 4.6	-27 29 28.40	 4.6	   26.6	   3.2	    26.6	   3.2	  95.9	 56.1	 47.1	   0.0	  0.0	     	J1648M28	1	 456.4	 409.8
354.5738845	+10.7843847	252.8722917	-27.2083611	16 51 29.35	15.1	-27 12 30.10	11.4	   11.5	   3.4	    18.3	   5.3	  95.9	 71.8	 93.6	   0.0	  0.0	     	J1648M28	1	 451.1	 453.2
354.2845475	+10.5133241	252.9132083	-27.5995278	16 51 39.17	 3.0	-27 35 58.30	 7.0	   21.2	   2.9	    29.4	   4.0	 130.7	 48.5	  5.4	   0.0	  0.0	     	J1648M28	1	 440.2	 393.1
354.9229836	+11.0044052	252.9166667	-26.8029444	16 51 40.00	11.7	-26 48 10.60	11.6	   11.1	   3.4	    11.1	   3.4	  95.9	 57.0	 45.6	   0.0	  0.0	     	J1648M28	1	 437.2	 515.4
353.7174447	+10.0275237	252.9520833	-28.3385833	16 51 48.50	 1.7	-28 20 18.90	 2.5	   49.1	   2.7	    49.1	   2.7	  95.9	 45.7	177.0	   0.0	  0.0	     	J1648M28	1	 430.8	 279.5
354.4294716	+10.5368048	252.9920417	-27.4731667	16 51 58.09	 4.3	-27 28 23.40	 5.0	   30.7	   3.2	    30.7	   3.2	  95.9	 68.5	148.2	   0.0	  0.0	     	J1648M28	1	 417.0	 412.4
354.3198316	+10.4417760	253.0008333	-27.6166667	16 52 00.20	 2.5	-27 37 00.00	 5.2	   22.5	   2.6	    26.1	   3.0	 111.0	 45.0	179.7	   0.0	  0.0	     	J1648M28	1	 414.8	 390.3
354.7128873	+10.7419066	253.0048333	-27.1274444	16 52 01.16	 8.8	-27 07 38.80	 7.5	   17.5	   3.2	    24.2	   4.5	  95.9	 68.8	118.1	   0.0	  0.0	     	J1648M28	1	 412.3	 465.5
355.2448792	+11.0488864	253.0959167	-26.5270000	16 52 23.02	13.2	-26 31 37.20	15.8	   11.8	   3.7	    11.8	   3.7	  95.9	 73.6	 23.5	   0.0	  0.0	     	J1648M28	1	 384.1	 557.6
354.6245217	+10.5273265	253.1340833	-27.3283889	16 52 32.18	 7.0	-27 19 42.20	 8.6	   16.9	   2.9	    17.8	   3.1	  95.9	 71.6	157.2	   0.0	  0.0	     	J1648M28	1	 375.3	 434.5
355.4471616	+11.1412110	253.1513333	-26.3137778	16 52 36.32	 2.2	-26 18 49.60	 3.8	   35.6	   3.3	    35.6	   3.3	  95.9	 45.0	179.5	   0.0	  0.0	     	J1648M28	1	 367.3	 590.3
355.4103237	+11.1126686	253.1515833	-26.3598333	16 52 36.38	 5.6	-26 21 35.40	 5.6	   30.2	   3.7	    37.4	   4.6	  95.9	 70.6	133.6	   0.0	  0.0	     	J1648M28	1	 367.3	 583.2
354.4866274	+10.3963049	253.1556667	-27.5159722	16 52 37.36	14.5	-27 30 57.50	12.4	   10.8	   2.9	    19.9	   5.3	  98.1	 82.1	101.6	   0.0	  0.0	     	J1648M28	1	 369.6	 405.6
355.3707391	+11.0561919	253.1745417	-26.4252222	16 52 41.89	 1.5	-26 25 30.80	 1.7	  341.1	  10.7	   360.5	  11.3	 101.0	 45.6	177.1	   0.0	  0.0	     	J1648M28	1	 360.8	 573.1
355.4128274	+11.0568830	253.2023333	-26.3922500	16 52 48.56	 5.0	-26 23 32.10	 3.3	   27.5	   3.3	    29.8	   3.5	  95.9	 50.2	105.4	   0.0	  0.0	     	J1648M28	1	 352.5	 578.2
354.4377046	+10.2227232	253.2760833	-27.6610833	16 53 06.26	12.0	-27 39 39.90	 9.7	   10.9	   2.5	    18.5	   4.2	 105.5	 73.2	 64.4	   0.0	  0.0	     	J1648M28	1	 335.1	 383.2
355.3136486	+10.8637004	253.3055000	-26.5878889	16 53 13.32	 6.6	-26 35 16.40	 7.2	   23.0	   3.3	    26.8	   3.8	  95.9	 76.5	144.8	   0.0	  0.0	     	J1648M28	1	 323.0	 548.0
355.3787725	+10.8962949	253.3207500	-26.5174167	16 53 16.98	 2.6	-26 31 02.70	 5.0	   24.2	   2.9	    25.8	   3.0	 102.0	 45.1	  0.3	   0.0	  0.0	     	J1648M28	1	 318.3	 558.8
354.4189236	+10.1567528	253.3217917	-27.7163611	16 53 17.23	 6.7	-27 42 58.90	 3.8	   12.5	   2.1	    12.5	   2.1	  95.9	 45.9	102.0	   0.0	  0.0	     	J1648M28	1	 322.1	 374.6
355.3973731	+10.8128903	253.4068333	-26.5542778	16 53 37.64	 7.0	-26 33 15.40	 7.1	   23.8	   3.2	    34.4	   4.6	  95.9	 86.1	139.1	   0.0	  0.0	     	J1648M28	1	 293.2	 553.0
355.5354037	+10.8984034	253.4244583	-26.3947778	16 53 41.87	13.9	-26 23 41.20	11.1	   12.2	   3.3	    19.6	   5.3	  95.9	 73.8	103.0	   0.0	  0.0	     	J1648M28	1	 287.5	 577.5
355.7794368	+10.9899168	253.5077500	-26.1494167	16 54 01.86	 1.9	-26 08 57.90	 3.3	   46.0	   3.3	    51.1	   3.7	 106.1	 46.0	176.4	   0.0	  0.0	     	J1648M28	1	 262.1	 615.0
355.5358136	+10.7909235	253.5195000	-26.4604167	16 54 04.68	 3.3	-26 27 37.50	 2.2	   37.5	   3.0	    37.5	   3.0	  95.9	 45.2	 84.0	   0.0	  0.0	     	J1648M28	1	 259.9	 567.2
355.1477927	+10.4653823	253.5451667	-26.9613056	16 54 10.84	 1.5	-26 57 40.70	 1.9	  141.5	   5.0	   141.6	   5.0	  95.9	 47.8	  4.5	   0.0	  0.0	     	J1648M28	1	 254.3	 490.2
355.3479640	+10.6159481	253.5473750	-26.7135278	16 54 11.37	 5.3	-26 42 48.70	 8.0	   17.0	   3.0	    17.0	   3.0	  95.9	 58.7	 12.5	   0.0	  0.0	     	J1648M28	1	 252.7	 528.3
355.7179231	+10.8522420	253.5877917	-26.2815000	16 54 21.07	11.4	-26 16 53.40	15.2	   10.5	   3.3	    10.5	   3.3	  95.9	 66.1	161.2	   0.0	  0.0	     	J1648M28	1	 239.1	 594.6
354.8645309	+10.1774046	253.6081250	-27.3581111	16 54 25.95	 5.9	-27 21 29.20	 3.9	   15.4	   2.3	    15.4	   2.3	  95.9	 47.7	111.2	   0.0	  0.0	     	J1648M28	1	 237.6	 429.2
355.2232897	+10.2608444	253.7775833	-27.0281111	16 55 06.62	10.2	-27 01 41.20	 6.5	   22.8	   3.3	    61.0	   8.7	 136.1	 85.1	 87.8	   0.0	  0.0	     	J1648M28	2	 186.9	 479.5
355.1925700	+10.2212206	253.7919583	-27.0762778	16 55 10.07	 5.5	-27 04 34.60	 5.9	   28.1	   3.4	    33.3	   4.0	  95.9	 74.9	141.7	   0.0	  0.0	     	J1648M28	2	 182.9	 472.1
355.1759936	+10.1937493	253.8051250	-27.1060000	16 55 13.23	 1.5	-27 06 21.60	 1.7	 1134.0	  34.2	  1150.0	  34.7	  95.9	 75.2	153.3	   0.0	  0.0	     	J1648M28	2	 179.2	 467.5
356.0645738	+10.7832363	253.8805000	-26.0541667	16 55 31.32	 8.6	-26 03 15.00	 4.5	   12.9	   2.8	    12.9	   2.8	  95.9	 45.4	 82.2	   0.0	  0.0	     	J1704M28	2	1328.0	 628.4
356.0133876	+10.7371274	253.8870417	-26.1221389	16 55 32.89	 5.2	-26 07 19.70	10.8	   10.1	   2.8	    10.1	   2.8	  95.9	 45.0	  0.9	   0.0	  0.0	     	J1704M28	1	1325.7	 617.9
355.3575005	+10.2392443	253.8874583	-26.9368889	16 55 32.99	 2.1	-26 56 12.80	 3.5	   34.5	   2.8	    34.5	   2.8	  95.9	 45.2	  0.5	   0.0	  0.0	     	J1648M28	2	 154.4	 493.3
356.0030617	+10.7161507	253.8986667	-26.1429722	16 55 35.68	 4.0	-26 08 34.70	 8.1	   13.8	   2.8	    13.8	   2.8	  95.9	 45.0	  0.9	   0.0	  0.0	     	J1704M28	2	1322.2	 614.8
356.1302213	+10.7906497	253.9177083	-25.9985278	16 55 40.25	 2.1	-25 59 54.70	 3.4	   62.1	   3.5	    99.1	   9.1	 138.1	 61.2	166.1	 103.0	  0.0	155.9	J1704M28	2	1317.4	 637.0
356.0328030	+10.6434165	253.9827500	-26.1641389	16 55 55.86	15.9	-26 09 50.90	16.5	   10.5	   3.2	    16.4	   5.1	  98.4	 85.1	141.6	   0.0	  0.0	     	J1648M28	2	 122.7	 611.8
